ANIO;MARCA;MODELO;CAMIONES_TRACTO;CARROCERIA;ANIOFAB;PESOBRUTO;FORMULA_RODANTE;ENERO;FEBRERO;MARZO;ABRIL;MAYO;JUNIO;JULIO;AGOSTO;SEPTIEMBRE;OCTUBRE;NOVIEMBRE;DICIEMBRE;TTL;ORIGEN;TIPO;CLASE_FINAL
2015;FORLAND;INCAPOWER FD130;CAMIONES;VOLQUETE;2014;24,500;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD130;CAMIONES;VOLQUETE;2015;24,500;4X2;0;1;0;0;0;0;0;0;0;1;0;0;2;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD65;CAMIONES;VOLQUETE;2015;5,490;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;XLDV
2015;FORLAND;INCAPOWER FD65;CAMIONES;VOLQUETE;2015;5,490;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;XLDV
2015;FORLAND;INCAPOWER FD65;CAMIONES;VOLQUETE;2015;5,490;4X2;0;0;0;0;2;0;0;0;0;0;0;0;2;Chino;RIGID;XLDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2013;18,000;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2013;18,000;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2013;18,000;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2013;18,000;4X2;0;0;0;0;0;0;0;1;0;0;0;0;1;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2013;18,000;4X2;0;0;0;1;1;0;0;0;0;0;0;0;2;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2013;18,000;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;13,875;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;13,875;4X2;0;0;1;0;0;0;1;0;0;0;0;0;2;Chino;RIGID;MDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;13,875;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;MDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;18,000;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;18,000;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;18,000;4X2;0;0;1;1;0;0;0;0;0;0;1;0;3;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;18,000;4X2;1;0;3;1;0;0;0;0;1;0;1;0;7;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;18,000;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;18,000;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2015;18,000;4X2;0;2;0;1;0;0;0;0;0;0;0;0;3;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2015;18,000;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2015;18,000;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2015;18,000;4X2;0;0;2;0;1;1;0;0;1;0;0;0;5;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2015;18,000;4X2;2;1;0;0;0;0;0;0;0;0;0;0;3;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2015;18,000;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;MHDV
2015;FORLAND;INCAPOWER;CAMIONES;VOLQUETE;2015;13,875;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;MDV
2015;FORLAND;INCAPOWER;CAMIONES;VOLQUETE;2015;13,875;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;MDV
2015;FORLAND;INCAPOWER;CAMIONES;VOLQUETE;2015;13,875;4X2;0;0;0;0;0;0;1;0;0;1;0;0;2;Chino;RIGID;MDV
2015;FORD;F-350;CAMIONES;CABINADO;2013;4,762;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Americana;RIGID;XLDV
2015;FORD;F-350;CAMIONES;CABINADO;2013;4,762;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Americana;RIGID;XLDV
2015;FORD;F-350;CAMIONES;CABINADO;2013;4,762;4X2;0;0;0;0;0;0;0;0;1;0;0;1;2;Americana;RIGID;XLDV
2015;FAW;CA1053P40K2L2EA84;CAMIONES;BARANDA;2015;7,700;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;LDV
2015;FAW;WORLD AUTOS;CAMIONES;BARANDA;2013;4,180;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;XLDV
2015;FAW;WORLD AUTOS;CAMIONES;BARANDA;2013;4,180;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;XLDV
2015;FAW;WORLD AUTOS;CAMIONES;BARANDA;2013;4,180;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;XLDV
2015;FAW;WORLD AUTOS;CAMIONES;BARANDA;OTROS;4,180;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;XLDV
2015;FAW;WORLD AUTOS;CAMIONES;BARANDA;OTROS;4,180;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;XLDV
2015;FAW;CA1075PK2A81;CAMIONES;CABINADO;OTROS;7,300;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;LDV
2015;FAW;CA1083P9K2L1EA80;CAMIONES;CABINADO;2013;10,300;4X2;1;0;0;0;0;0;0;0;2;0;2;0;5;Chino;RIGID;MDV
2015;FAW;CA1083P9K2L1EA80;CAMIONES;CABINADO;2015;10,300;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;FAW;CA1083P9K2L1EA80;CAMIONES;CABINADO;2015;10,300;4X2;0;2;0;1;0;0;1;0;0;0;0;0;4;Chino;RIGID;MDV
2015;FAW;CA1161P7K2L4EA80;CAMIONES;CABINADO;2013;19,500;4X2;0;1;0;0;0;0;0;0;0;1;0;0;2;Chino;RIGID;MHDV
2015;FAW;CA1258P7K2L11T1EA80;CAMIONES;CABINADO;2013;33,000;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2015;FAW;WORLD AUTOS;CAMIONES;VOLQUETE;OTROS;11,920;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;MDV
2015;FAW;WORLD AUTOS;CAMIONES;VOLQUETE;OTROS;11,920;4X2;0;0;0;1;0;0;0;1;0;0;0;0;2;Chino;RIGID;MDV
2015;FAW;WORLD AUTOS;CAMIONES;VOLQUETE;OTROS;11,920;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;FAW;WORLD AUTOS;CAMIONES;VOLQUETE;OTROS;11,920;4X2;0;0;0;0;0;0;0;0;0;1;1;0;2;Chino;RIGID;MDV
2015;FAW;CA3256P2K2T1EA81;CAMIONES;VOLQUETE;2013;41,000;6X4;0;2;0;0;5;1;0;0;12;0;0;10;30;Chino;RIGID;HDV
2015;FAW;CA3256P2K2T1EA81;CAMIONES;VOLQUETE;2014;41,000;6X4;0;1;2;0;1;1;0;0;0;0;0;1;6;Chino;RIGID;HDV
2015;FAW;CA3256P2K2T1EA81;CAMIONES;VOLQUETE;2015;41,000;6X4;0;1;0;0;0;0;0;0;1;0;0;0;2;Chino;RIGID;HDV
2015;FAW;CA3300P2K2L1T4E80;CAMIONES;VOLQUETE;2013;41,000;6X4;0;0;0;0;0;0;0;0;0;0;0;20;20;Chino;RIGID;HDV
2015;FAW;CA4250P66K24T1A1;TRACTOCAMIONES;REMOLCADOR;2013;26,000;6X4;0;0;0;0;0;0;2;0;0;1;1;0;4;Chino;TRACTO;HDV
2015;FAW;CA4258P2K15T1NA80;TRACTOCAMIONES;REMOLCADOR;2013;26,000;6X4;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;TRACTO;HDV
2015;FAW;CA4258P2K15T1NA80;TRACTOCAMIONES;REMOLCADOR;2014;26,000;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;TRACTO;HDV
2015;FAW;CA4258P2K15T1NA80;TRACTOCAMIONES;REMOLCADOR;2014;26,000;6X4;0;0;0;0;0;0;0;0;0;2;0;0;2;Chino;TRACTO;HDV
2015;FAW;CA4258P2K15T1NA80;TRACTOCAMIONES;REMOLCADOR;2014;26,000;6X4;4;0;0;0;2;0;0;0;0;4;0;0;10;Chino;TRACTO;HDV
2015;E-ONE;TYPHOON CUSTOM;CAMIONES;BOMBERO;2015;16,329;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Americana;RIGID;MHDV
2015;DULEVO;850;CAMIONES;BARREDERA;2013;2,200;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Americana;RIGID;XLDV
2015;DULEVO;850;CAMIONES;BARREDERA;OTROS;2,200;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Americana;RIGID;XLDV
2015;DONGFENG;714 D/C;CAMIONES;BARANDA;2015;11,990;4X2;0;0;0;0;2;3;2;3;0;0;1;0;11;Chino;RIGID;MDV
2015;DONGFENG;714 D/C;CAMIONES;BARANDA;2015;11,990;4X2;0;0;0;0;0;0;0;1;1;0;0;1;3;Chino;RIGID;MDV
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2013;11,990;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;MDV
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2013;11,990;4X2;0;3;0;1;0;0;0;0;0;0;0;0;4;Chino;RIGID;MDV
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2013;11,990;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2014;11,990;4X2;3;0;0;0;0;0;0;0;0;0;0;0;3;Chino;RIGID;MDV
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2014;11,990;4X2;1;0;0;0;0;0;0;0;1;0;0;0;2;Chino;RIGID;MDV
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2014;11,990;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2015;11,990;4X2;0;0;3;0;0;0;0;0;0;0;0;0;3;Chino;RIGID;MDV
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2015;11,990;4X2;0;0;3;0;0;0;0;0;0;0;0;0;3;Chino;RIGID;MDV
2015;DONGFENG;C66-317B;CAMIONES;BARANDA;2014;10,205;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;C66-317B;CAMIONES;BARANDA;2014;10,205;4X2;2;6;3;5;1;2;0;0;1;0;0;0;20;Chino;RIGID;MDV
2015;DONGFENG;C66-317B;CAMIONES;BARANDA;2014;10,205;4X2;0;0;1;0;0;0;0;0;1;0;0;0;2;Chino;RIGID;MDV
2015;DONGFENG;C66-317B;CAMIONES;BARANDA;2014;10,205;4X2;0;0;0;1;0;0;0;0;0;0;1;0;2;Chino;RIGID;MDV
2015;DONGFENG;C66-317B;CAMIONES;BARANDA;2015;10,205;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;DF-1016B;CAMIONES;BARANDA;2015;10,500;4X2;0;0;0;0;0;8;0;3;8;1;1;4;25;Chino;RIGID;MDV
2015;DONGFENG;DF-1016B;CAMIONES;BARANDA;2015;10,500;4X2;0;0;0;0;0;0;0;0;0;0;2;0;2;Chino;RIGID;MDV
2015;DONGFENG;DF-1016L;CAMIONES;BARANDA;2015;10,500;4X2;0;0;0;0;0;1;0;0;3;0;0;0;4;Chino;RIGID;MDV
2015;DONGFENG;DF312B;CAMIONES;BARANDA;2013;11,990;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;DF-410G;CAMIONES;BARANDA;2014;4,100;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;XLDV
2015;DONGFENG;DF-512B;CAMIONES;BARANDA;2014;3,490;4X2;0;0;0;0;0;0;0;0;0;1;1;0;2;Chino;RIGID;XLDV
2015;DONGFENG;DF-512B;CAMIONES;BARANDA;2014;3,490;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;XLDV
2015;DONGFENG;DF-512B;CAMIONES;BARANDA;2014;3,490;4X2;0;0;0;1;5;2;0;5;3;3;3;1;23;Chino;RIGID;XLDV
2015;DONGFENG;DF-512B;CAMIONES;BARANDA;2014;3,490;4X2;0;0;0;0;0;0;0;2;0;0;0;0;2;Chino;RIGID;XLDV
2015;DONGFENG;DF-612B;CAMIONES;BARANDA;2014;6,000;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;LDV
2015;DONGFENG;DF-612B;CAMIONES;BARANDA;2014;6,000;4X2;0;0;1;4;3;0;0;0;1;2;2;3;16;Chino;RIGID;LDV
2015;DONGFENG;DF-612B;CAMIONES;BARANDA;2014;6,000;4X2;0;0;0;0;2;2;0;0;0;0;0;0;4;Chino;RIGID;LDV
2015;DONGFENG;DF-612B;CAMIONES;BARANDA;2014;6,000;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Chino;RIGID;LDV
2015;DONGFENG;DF-612B;CAMIONES;BARANDA;2015;6,000;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;LDV
2015;DONGFENG;DF-612V;CAMIONES;BARANDA;2015;6,000;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;LDV
2015;DONGFENG;DF-612V;CAMIONES;BARANDA;2015;6,000;4X2;0;0;0;0;0;2;0;1;0;0;2;0;5;Chino;RIGID;LDV
2015;DONGFENG;DF-612V;CAMIONES;BARANDA;2015;6,000;4X2;0;0;0;0;0;1;0;0;0;0;0;1;2;Chino;RIGID;LDV
2015;DONGFENG;DF-612V;CAMIONES;BARANDA;2015;6,000;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;LDV
2015;DONGFENG;DF-712B;CAMIONES;BARANDA;2014;7,500;4X2;0;0;1;3;2;3;0;0;0;0;0;0;9;Chino;RIGID;LDV
2015;DONGFENG;DF-712B;CAMIONES;BARANDA;2014;7,500;4X2;0;0;0;0;1;0;0;0;0;0;0;1;2;Chino;RIGID;LDV
2015;DONGFENG;DF-712B;CAMIONES;BARANDA;2014;7,500;4X2;0;0;0;0;0;0;0;1;1;0;0;0;2;Chino;RIGID;LDV
2015;DONGFENG;DF-812B;CAMIONES;BARANDA;2014;7,500;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;LDV
2015;DONGFENG;DFA1102GZ5AD6;CAMIONES;BARANDA;2013;10,500;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;E22-341;CAMIONES;BARANDA;2014;7,000;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;LDV
2015;DONGFENG;E22-341;CAMIONES;BARANDA;2014;7,000;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;LDV
2015;DONGFENG;E33-107;CAMIONES;BARANDA;2013;7,000;4X2;0;1;0;1;0;0;0;0;0;0;0;0;2;Chino;RIGID;LDV
2015;DONGFENG;E33-107;CAMIONES;BARANDA;2014;7,000;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;LDV
2015;DONGFENG;E33-107;CAMIONES;BARANDA;2014;7,000;4X2;1;0;0;0;1;0;0;0;0;0;0;0;2;Chino;RIGID;LDV
2015;DONGFENG;E33-107;CAMIONES;BARANDA;2014;7,000;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;LDV
2015;DONGFENG;E33-107;CAMIONES;BARANDA;2015;7,000;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;LDV
2015;DONGFENG;E33-604;CAMIONES;BARANDA;2014;7,000;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;LDV
2015;DONGFENG;E33-604;CAMIONES;BARANDA;2014;7,000;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;LDV
2015;DONGFENG;H01-121;CAMIONES;BARANDA;2013;6,400;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;LDV
2015;DONGFENG;H01-221;CAMIONES;BARANDA;2013;6,400;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;LDV
2015;DONGFENG;H01-221A;CAMIONES;BARANDA;2013;6,400;4X2;0;1;3;0;0;0;1;0;1;0;0;0;6;Chino;RIGID;LDV
2015;DONGFENG;H01-221A;CAMIONES;BARANDA;2013;6,400;4X2;0;1;0;0;0;0;0;1;0;0;0;0;2;Chino;RIGID;LDV
2015;DONGFENG;H01-223;CAMIONES;BARANDA;2013;6,400;4X2;5;1;3;0;1;0;0;1;0;0;1;0;12;Chino;RIGID;LDV
2015;DONGFENG;H01-223;CAMIONES;BARANDA;2013;6,400;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;LDV
2015;DONGFENG;H01-223;CAMIONES;BARANDA;2013;6,400;4X2;0;0;0;0;1;1;0;0;0;0;0;0;2;Chino;RIGID;LDV
2015;DONGFENG;EQ1045A;CAMIONES;BOMBA HORMIGONERA;2014;18,000;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;MHDV
2015;DONGFENG;EQ5161THBL;CAMIONES;BOMBA HORMIGONERA;2014;18,000;4X2;0;0;0;0;2;0;0;0;0;0;0;0;2;Chino;RIGID;MHDV
2015;DONGFENG;C24-712A;CAMIONES;CABINADO;2013;11,990;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;DF-1016C;CAMIONES;CABINADO;2014;10,500;4X2;0;0;0;0;4;0;0;0;0;0;0;0;4;Chino;RIGID;MDV
2015;DONGFENG;DF-1017C;CAMIONES;CABINADO;2014;10,500;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;DF-1216B;CAMIONES;CABINADO;2014;10,500;4X2;0;0;0;0;0;0;3;0;3;0;0;0;6;Chino;RIGID;MDV
2015;DONGFENG;DF-1216B;CAMIONES;CABINADO;2014;10,500;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;MDV
2015;DONGFENG;DF-1216C;CAMIONES;CABINADO;2015;12,500;4X2;0;0;0;0;0;0;0;2;0;0;3;2;7;Chino;RIGID;MDV
2015;DONGFENG;DF-1216C;CAMIONES;CABINADO;2015;12,500;4X2;0;0;0;2;0;0;0;1;0;0;0;0;3;Chino;RIGID;MDV
2015;DONGFENG;DFA1102GZ5AD6;CAMIONES;CABINADO;2013;10,500;4X2;0;0;1;0;1;0;0;0;0;0;0;0;2;Chino;RIGID;MDV
2015;DONGFENG;DFA1102GZ5AD6;CAMIONES;CABINADO;2013;10,500;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;E21-901;CAMIONES;CABINADO;2013;5,850;4X2;0;1;2;0;0;0;0;0;0;0;0;0;3;Chino;RIGID;XLDV
2015;DONGFENG;E21-901;CAMIONES;CABINADO;2013;5,850;4X2;2;4;3;1;1;0;0;0;0;0;0;0;11;Chino;RIGID;XLDV
2015;DONGFENG;E21-901;CAMIONES;CABINADO;2013;5,850;4X2;0;0;1;1;0;0;0;0;0;0;0;0;2;Chino;RIGID;XLDV
2015;DONGFENG;E32-501;CAMIONES;CABINADO;2013;5,850;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;XLDV
2015;DONGFENG;Q22-801;CAMIONES;CABINADO;2013;4,500;4X2;0;0;0;0;0;0;0;1;0;0;2;0;3;Chino;RIGID;XLDV
2015;DONGFENG;Q22-801;CAMIONES;CABINADO;2013;4,500;4X2;0;0;0;0;0;2;0;0;1;0;0;0;3;Chino;RIGID;XLDV
2015;DONGFENG;C24-712A;CAMIONES;CABINADO;2013;11,990;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;C24-712A;CAMIONES;CABINADO;2015;11,990;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;C24-712A;CAMIONES;CABINADO;2015;11,990;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;C42-712A;CAMIONES;CABINADO;2013;13,750;4X2;0;2;0;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;MDV
2015;DONGFENG;C42-712A;CAMIONES;CABINADO;2014;13,750;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;C42-712A;CAMIONES;CABINADO;2015;13,750;4X2;0;0;1;1;0;0;0;0;0;0;0;0;2;Chino;RIGID;MDV
2015;DONGFENG;C42-712A;CAMIONES;CABINADO;2015;13,750;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;C42-712A;CAMIONES;CABINADO;2015;13,750;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;C42-712A;CAMIONES;CABINADO;OTROS;13,750;4X2;0;0;0;1;0;0;0;0;0;1;0;0;2;Chino;RIGID;MDV
2015;DONGFENG;C42-712A;CAMIONES;CABINADO;OTROS;13,750;4X2;2;0;0;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;MDV
2015;DONGFENG;C42-712A;CAMIONES;CABINADO;OTROS;13,750;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;DF-1516C;CAMIONES;CABINADO;2014;15,573;4X2;0;0;0;0;0;0;1;0;0;0;1;0;2;Chino;RIGID;MDV
2015;DONGFENG;DF-1516C;CAMIONES;CABINADO;2014;15,573;4X2;0;0;1;4;1;0;4;1;1;3;5;3;23;Chino;RIGID;MDV
2015;DONGFENG;DF-1516C;CAMIONES;CABINADO;2014;15,573;4X2;0;0;0;0;0;0;0;0;0;0;2;2;4;Chino;RIGID;MDV
2015;DONGFENG;DF-1516C;CAMIONES;CABINADO;2014;15,573;4X2;0;0;0;0;0;0;1;0;2;0;0;0;3;Chino;RIGID;MDV
2015;DONGFENG;DFL1120B;CAMIONES;CABINADO;2013;15,000;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;DFL1120B;CAMIONES;CABINADO;2013;15,000;4X2;2;3;0;3;0;3;1;1;9;4;0;6;32;Chino;RIGID;MDV
2015;DONGFENG;DFL1120B;CAMIONES;CABINADO;2013;15,000;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;DFL1120B;CAMIONES;CABINADO;2013;15,000;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2015;DONGFENG;DFL1120B;CAMIONES;CABINADO;2014;15,000;4X2;4;0;0;0;0;0;0;0;0;0;0;0;4;Chino;RIGID;MDV
2015;DONGFENG;DFL1120B;CAMIONES;CABINADO;2015;15,000;4X2;0;0;2;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;MDV
2015;DONGFENG;DFL1140B;CAMIONES;CABINADO;2013;17,000;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;MHDV
2015;DONGFENG;DFL1140B;CAMIONES;CABINADO;2013;17,000;4X2;0;2;0;1;3;0;1;0;0;0;0;0;7;Chino;RIGID;MHDV
2015;DONGFENG;DFL1140B;CAMIONES;CABINADO;2013;17,000;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;MHDV
2015;DONGFENG;DFL1140B;CAMIONES;CABINADO;2015;17,000;4X2;0;0;4;0;0;0;0;0;0;0;0;0;4;Chino;RIGID;MHDV
2015;DONGFENG;DFL1140B;CAMIONES;CABINADO;OTROS;17,000;4X2;2;0;0;5;0;0;0;0;0;0;0;0;7;Chino;RIGID;MHDV
2015;DONGFENG;DFL1140B;CAMIONES;CABINADO;OTROS;17,000;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;MHDV
2015;DONGFENG;DFL1140B;CAMIONES;CABINADO;OTROS;17,000;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;MHDV
2015;DONGFENG;DFL1140C;CAMIONES;CABINADO;2013;17,000;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;MHDV
2015;DONGFENG;DFL1140C;CAMIONES;CABINADO;2013;17,000;4X2;0;0;0;0;0;1;5;2;3;2;1;1;15;Chino;RIGID;MHDV
2015;DONGFENG;DFL1160;CAMIONES;CABINADO;2013;20,000;4X2;0;0;1;0;1;1;0;0;0;1;0;3;7;Chino;RIGID;MHDV
2015;DONGFENG;DFL1160C;CAMIONES;CABINADO;2013;20,000;4X2;0;0;0;0;0;0;0;0;0;2;1;0;3;Chino;RIGID;MHDV
2015;DONGFENG;DFL1250A;CAMIONES;CABINADO;2013;33,000;6X4;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2015;DONGFENG;DFL1250A;CAMIONES;CABINADO;2013;33,000;6X4;0;0;0;2;1;0;1;1;1;0;1;0;7;Chino;RIGID;HDV
2015;DONGFENG;DFL1250A;CAMIONES;CABINADO;2014;33,000;6X4;1;0;0;0;0;0;0;0;0;0;0;2;3;Chino;RIGID;HDV
2015;DONGFENG;DFL3160;CAMIONES;CABINADO;2013;20,000;4X2;0;2;0;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;MHDV
2015;DONGFENG;DFL3160;CAMIONES;CABINADO;2013;20,000;4X2;0;1;2;1;1;1;0;0;1;0;0;0;7;Chino;RIGID;MHDV
2015;DONGFENG;DFL3160;CAMIONES;CABINADO;2013;20,000;4X2;0;0;0;0;0;0;1;0;1;0;0;0;2;Chino;RIGID;MHDV
